track_id,track_name,artist_name,artist_id,community_id,umap_x,umap_y,playlist_count,log_playlist_count
3n8NRHLcAPZVPegt0QkGFE,Grey,cløse2u,4SAUbKw5T4xORiIq16XKUE,57,18.507566,-15.918299,8,2.1972245773362196
6OB3fDRCv3sfCT7Dw4GaFR,Say My Name,NEFFEX,3z97WMRi731dCvKklIf2X6,0,-3.982911,-1.1657956,3,1.3862943611198906
7f8cawHXZb4CbnVOuYRYhi,Tragic Freestyle 2 - Sped Up,so so,55TY2YdFmJ11CSGC5DkXQc,14,6.549378,-1.0797724,5,1.791759469228055
0wLCA75tmsos5ZcVzqHFQ1,PARISIENNE,GIMS,0GOx72r5AAEKRGQFn3xqXK,54,10.723444,-0.41357008,3,1.3862943611198906
1PmTiq3Z2ZExb7r8Xf8dVi,POGI,Paul N Ballin,0Hd8r7OHPwGn4ao1e0PYAu,34,2.0100243,-1.345071,10,2.3978952727983707
1P83KHJZ9q8oPqNNKJexIH,Cómo Te Explico,Douglas Ascanio,5YHOhyFjdqM2LbY3THxxo4,19,18.017174,-2.740328,5,1.791759469228055
3TCmo9oC5hlzCGzlTFZ0u5,Pull Up,Discip,6K16NRv0isbkftsv5lmlMT,8,8.92606,-4.460218,3,1.3862943611198906
6D7WGsH44pfjBXBf0LkIGT,Trouble,DJ Panda,1wvfytmONUedMwCF4lR6Ob,16,-0.8656649,0.0991047,11,2.4849066497880004
53JZhZ7n35P4DHDpP9Dpyp,Ellen Noir,Fabitekk,6RaOeGXGYJsBA26PvVVh1m,14,6.105482,0.19691199,4,1.6094379124341003
7GzgCsQCjj179Mi8UvGDz4,Perdonarte Para Que? - En Vivo,Eugenia Quevedo,13t1RROs40VnX8PtMUnBqc,22,14.193327,-4.2101617,3,1.3862943611198906
5fjIr7fMC19Jmz97GmmSB7,You Said Forever,Embody,0e7jcv95x5MTycydtfg6wv,30,10.513014,-3.7003992,7,2.0794415416798357
5wPTk2TCDDuQRfqkZukWnk,Pasajero,King Savagge,7DXregrznS25AM30UY9sUU,5,14.546507,-3.6352825,5,1.791759469228055
7nTXcWZzEcoJXgqj5FGbYv,Midnight Essentials,BƱBBLE,2wWyy4LUiILXOvvCF0RSQk,28,0.8075745,6.7783003,6,1.9459101490553132
3AF3nGA0feGjLByXNvvSKJ,Fuck This,HOLY PRIEST,5UG2ipdnA4vk8Eevkf1s06,0,7.6843357,-4.598754,7,2.0794415416798357
5JWfvMvwPMpTaop3ZfJblf,Aura Madaras,ENMA,3bcTGklzKsqFZGQqC9RLuM,61,7.5233364,-2.6701775,3,1.3862943611198906
2XyjqBGEClpj4kBx6kv4kI,Love On Hold,Lucas & Steve,5wwneIFdawNgQ7GvKK29Z3,4,9.456385,-2.264738,4,1.6094379124341003
1mhm0i4XYTtuUS961s92ku,É Preciso Coragem,L7NNON,0JjPiLQNgAFaEkwoy56B1C,7,9.441401,9.057118,3,1.3862943611198906
3m4ttRYbuHA76mjNWCw2ZJ,Lucha Libre,DJ Panda,1wvfytmONUedMwCF4lR6Ob,16,-0.8465108,0.14542545,3,1.3862943611198906
7gCo50glkjklaUcYCyw6jl,FOKIN ALMOHADA,Emilio Cabra,0v3BbC31xeFTsSemq1ApgI,5,14.510709,-3.282702,14,2.70805020110221
5pB5ViaicDA1RGPcR8WsYb,Run To,Noile,0KjXAq0C0q9edx9triuYi9,23,-23.380455,1.9274712,5,1.791759469228055
4TEAN4lkqV5W3gkVsWuTXw,Autobahn,Jxggi,3fD8S8sslhiMSVOdXv8yuG,12,13.700399,5.3560514,6,1.9459101490553132
6q6GR1UxIkyaVJuUNYtEjw,My Love - Rework,it's murph,3zW0xazqnHoq9QV9zBROVC,13,9.137446,-4.489301,6,1.9459101490553132
0yyTmR5sYUAw1HmHo62RLZ,Mandy (So Salad Days),mandy,6wGGZUto9XI83vgi7ePSqf,15,7.691217,2.722501,3,1.3862943611198906
2tdpP18jNRTREK255JpMo5,Si te vuelvo a llamar,Beret,0ZHPrnImGh4re3TbSNkoZl,5,9.425894,-2.2050152,3,1.3862943611198906
0IuAORGq91sGW9JukxTwMc,ayome:(,Ryan Castro,7j6DKwmjbxvpQO8h914uEz,5,14.480334,-3.2354457,9,2.302585092994046
6qTzKhaP72bDGLkNvS9Bt7,Dreaming Blue,Afternoon In Stereo,2eYljohSyHpRPrMM5sN8k8,57,18.530958,-15.93995,7,2.0794415416798357
3vxvz0JoRDvnx2jG9oPljA,Love You Anyway,The Marías,2sSGPbdZJkaSE2AbcGOACx,3,8.794677,-1.0040034,7,2.0794415416798357
5jOyDHNeyA5kuWJNNv1OgP,Fine,Gavin Moss,6bTG3OP5laBeEb27xgfoqT,21,10.343802,-4.917753,3,1.3862943611198906
1eb6pqZnO5SzV6vdmjZook,Bass Go Boom,Dansyn,1VnFvf8K01AoqryDdQzitv,13,7.885933,-0.6648808,3,1.3862943611198906
1jXJH9yK4DdmlflfvrNk4c,Hasta Bajo Dale,Flow Unico & YvetteIris,5XowLAOVECAnpG2cTA0Bhc,82,2.7212088,-3.2756157,3,1.3862943611198906
1AvuBt1hrjsHeBxFX91Rn6,in the pool,kensuke ushio,4L0gz16xuM1as1OgYzh1SR,17,9.436834,0.45393085,7,2.0794415416798357
2IeXWcbnWkCvagZgfranKa,COVENANT - slowed,EL$E,36zaLvAR3hvPMtlSqgQs2i,14,5.632616,0.28498402,3,1.3862943611198906
1beEkkvJFWTmvwQa9Ks31b,Ecstasy,SUER,1rDU02wIRYl8HsfyOTEs4I,8,9.38536,-3.0367956,3,1.3862943611198906
7y5egxn65Qj7mpRSIFNHTk,Sign Of The Times,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,3,9.14721,-0.9277216,5,1.791759469228055
3XI3DqJzjmyolRh0FFfJD6,1111 Hz Miracle Frequency,Frecuencia Alquímica,38OOHJIArzma6V6J1UypLj,65,0.7005681,-4.35839,3,1.3862943611198906
7l26rurim5wQlB6cefVRgi,FUNK TROPICAL,h6itam,0exQbKNFd9pLmdIGycwmlf,2,5.183806,-0.85679734,6,1.9459101490553132
7wTdWHYMM8YLLTCEWTtpyR,Maldito Papel,KayBlack,2h5Ha0ZiMFmOQD3iYcSXsy,7,9.541683,9.027669,3,1.3862943611198906
5tz2POeY8ETdjVeVB9Dl69,Nostalgia,Sebastian Kamae,7GsvnIE0bUBu6WZXO3ryJe,28,0.74161035,6.815918,9,2.302585092994046
5tA0TS0K9AebgJiqzvCfHb,ฟ้ากับเหว,Suer Thanapon,0zzGKwACaZBuRBCb2CXYVH,1,-3.1297586,5.6354923,3,1.3862943611198906
76O7oz3bvW0WCBqXs9Tkuf,River Washed Hair,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,4,9.670499,-1.4471014,7,2.0794415416798357
4gWFxMnyh3hGk0cgdmzeJa,Gloria In Excelsis Deo,Kayote,5h9NCujJrwNVZz9bDIDbvn,0,8.39546,-4.3482614,16,2.833213344056216
7y0aRZtx5pCmnpqBEiV2w3,Vizinho Chato - Ao Vivo,Henrique & Juliano,3p7PcrEHaaKLJnPUGOtRlT,6,11.515701,9.404317,3,1.3862943611198906
0qxg0ZdQBWfNo2fqBhjsoZ,Dancing in the rain,Dj Rennessy,4ndKF4aAbmOdOGuJz1xud9,9,7.563084,1.136627,8,2.1972245773362196
0eXzGj6C09IG3AIohOt6Fy,Mi Historia Entre Tus Dedos - Versión Cumbia,Paulo César,4bTXW82VkojTwmMdy6Vhuh,22,10.704908,10.347244,9,2.302585092994046
0nrLrTsil1h4ZtAq2OlKDc,L1GHT - Slowed,Anor,0hY8iQnP3F7s38i48LKmPR,14,5.8016515,0.2197344,5,1.791759469228055
44AAlihbtG25HC0aSEyZiH,DESTRUIÇÃO INFERNAL DE HELIÓPOLIS,DJ Rafinha Dz7,53Ol25ennqhj8wBk711LYj,7,9.695324,7.6903033,3,1.3862943611198906
37GDAgqJESF1k6wq6g4TH7,Offer (feat. Inder Chhajli),Jaz Sandhu,7z7qQ03WMBnC8KsJ9xQLqi,12,14.315003,5.614999,8,2.1972245773362196
4PIudBjWYXm6t9nkELF8qq,DE LA LUNA - Super Slowed,bxkq,65lEC99xqy295XmDhg1KtW,2,5.331978,-0.9081909,4,1.6094379124341003
6qnZ59EWIZCPro9ryR3rRw,DANÇA DO VERÃO,sma$her,1Fl1fc7bZfRVUCffh9Uudx,2,5.1088176,-0.98123777,4,1.6094379124341003
2q5JF3bRPDeAS8EO8KIjEH,Just Be Competent,r u s s e l b u c k,3Si34xQXMZlrics4njesF2,17,7.3885207,-0.49517632,7,2.0794415416798357
6uSqjjhUjBWMiZ0PO6QgcQ,Como No Creer En Dios,Ciro Quiñonez,5xaXYXef87CBDufNh0kHnK,11,2.6919856,-3.2596586,3,1.3862943611198906
5wqim4iZXl0HXsc7bBpMkb,TAMU UNDANGAN - Reggae,Niken Salindry,3p8LxkUdPRd5hPtdTSrCoS,31,-0.065344624,1.9538305,7,2.0794415416798357
2SZ2QCsVtttTB4jNX9oOJX,Frutífero,Diogo Defante,7bvcRZF7XTQzPi0T8jMAyg,7,9.885883,8.815513,5,1.791759469228055
26zIni83BQyPlp9R8WF5v5,Sam,Okekel,2FkgKcXTqukAQ9GuXFzgN3,9,8.589002,18.136251,5,1.791759469228055
0bK1LCMlZTcAzhl4qLewIs,Sitara,Aashiq Khan,4V0NivLTfgUFtB6OIxpSus,12,14.0980625,5.095887,9,2.302585092994046
6A7Je9w8n2Zg2zLJnkYuv2,"Tu Meri Main Tera Main Tera Tu Meri - Title Track (From ""Tu Meri Main Tera Main Tera Tu Meri"")",Vishal-Shekhar,6Mv8GjQa7LKUGCAqa9qqdb,12,14.282084,4.98855,5,1.791759469228055
0QIvzyV00cdv3UIWldwDtt,Free Flowing,Gaslamp,4Iufg5jdqQELqh9fQukPUE,28,1.7326857,-2.6195107,3,1.3862943611198906
0Kg55d27yvzxjzm51Ghurn,Ghaghari,Pawan Singh,1T7MiVJ2MJlR5GKi11w4VT,12,5.8380775,-2.1613984,3,1.3862943611198906
43rmClCf7S0Nt7lLe9v6A5,Better Now,Lagoon,7ya2kfKkYICHGmmqPJ6sIA,23,-23.592241,2.2022674,3,1.3862943611198906
62rP6VA37EutFTMdnhw9nH,TURREANDO CON YOVNGCHIMI,Elian G,7sSnEcKS0s8mxAdSJw4OSI,22,14.4719095,-4.70157,3,1.3862943611198906
2L9eLYtXWlQXOkChYyAE8d,PRAISE,Alive City,5Toah6plT6mSqAKVffLAj5,42,-0.015547309,-3.3303475,4,1.6094379124341003
6zdYmrN4UqENYJjzUdVPd0,Sunshine,NOAM,3SCz4vk2MoqDn9KvOYMU0r,10,11.749381,-3.6807091,3,1.3862943611198906
6CAfdG501h4wxV3bjyZTfY,Hathpethi Mal,Iman Fernando,42ATja5N0WYsh9RNSParhI,12,21.747408,7.081196,15,2.772588722239781
02BcXEH1zJYbXSabPtNlKf,Lose My Mind (feat. Doja Cat) [From F1® The Movie],Don Toliver,4Gso3d4CscCijv0lmajZWs,4,9.387992,-2.077669,13,2.6390573296152584
3Uy1mRPzaHch2FB6GxRWJl,Through My Teeth,Spacey Jane,6V70yeZQCoSR2M3fyW8qiA,13,9.1157255,-4.5656357,3,1.3862943611198906
3HeiSbLbPKK9aKDRTm8uvW,Carcel Perpetua (Remastered 2023),Lalo Y Los Descalzos,3k7FDxixhDQYNuxOtiN7jl,19,6.3005924,11.270073,4,1.6094379124341003
6QwvyITrHjGJCjB4o5PNod,Bomber,Hardtekk,63vMqCed3P1iwMzf40jPap,14,5.686882,0.14756966,6,1.9459101490553132
6yuBDYdORL4p8gQZYpGz3a,Tangerine,Ocean Alley,18lpwfiys4GtdHWNUu9qQr,24,2.6636543,-3.228725,3,1.3862943611198906
7Emkyq2H8VBnAdebitWrUs,coffee bean,905aido,24TCpnv8JXhdWMOE8NYHqz,15,7.62422,2.6682043,4,1.6094379124341003
5as974bpTDV3CJGZYbK6kJ,Mirage,Avenoir,3Z7onAknzpinUu3KtmgeZb,3,9.028601,-0.8306011,3,1.3862943611198906
1AEnFXKSadL3hRFpgkaEoO,Keep Giving You All My Love,DELACOUR,3bFd5sav9N5kGzBklcXt6l,13,9.418925,-4.3677044,3,1.3862943611198906
4FdZwQ7zR5lw0d8kGQXP9b,SLUTA SPELA SVÅR,Mio Johansson,5bjIL9sahiK44CHakMI6U5,20,18.250673,2.7389824,3,1.3862943611198906
0iLgVMCi8KCTF9e6QbKvSl,"Prema Velluva (From ""Hit - 3"") (Telugu)",Mickey J. Meyer,0WiZi3Q419nMpAQEqfBCbk,12,14.248193,4.333447,5,1.791759469228055
3gv6ZRvumAlDJufUM93hfv,Hungamaa Ho Gaya,Asha Bhosle,5as8A4G47Ohu9NSWs3Je8U,12,14.419319,5.1358542,4,1.6094379124341003
1EvsF0I9ndtngvsQK9Qrim,Por Te Amar Assim,Edson & Hudson,6zpNfYJcPavd1pqLXKiSvl,6,11.096582,9.75047,3,1.3862943611198906
5ru2w4Y7xP58IXE6m4orW0,ILY,Kapo,3UTF2no3muGdiFXVujl94i,5,14.426584,-3.3187327,41,3.7376696182833684
4Ud4W56z7Mi5LWqF0wU7fx,Me Hitha Sanasa,Uvindu Ayshcharya,2q91SitrnHUgA7MAEAt6kh,12,21.74755,7.0810738,12,2.5649493574615367
1C510NAPzizD3QMftpzYzV,Belicos,Los Chavalos De La Perla,5w2CwSVYz9o6NUY4RgpCCO,11,17.01836,-4.1399584,3,1.3862943611198906
10MpBpx64MNixmUMNj7f6b,LATINA FOREVA,KAROL G,790FomKkXshlbRYZFtlgla,5,14.44764,-3.5438359,28,3.367295829986474
4FjDFPYRZVhYHh79YOw0iW,Madhouse (feat. RANI),Timmy Trumpet,0CbeG1224FS58EUx4tPevZ,0,8.512289,-3.8977215,4,1.6094379124341003
6p7ifKvDurKJQjPweI6sUs,I Don't Know - Slowed,Veylow,3SyXXUoCRt9cju7yi9ajP6,14,5.8225946,0.08441219,3,1.3862943611198906
54eRJjpGrbomPpChIlVYgy,Low Rider,Saabi Bhinder,7balJhYEvDHAshA39peuCr,12,13.742161,5.3685436,9,2.302585092994046
7MusWHsFwvuCW8po6bHhOo,"Seguimos Pilas ""RR""",Chicho Castro y Sus Alia2,0dc0PZKnH4whnbo7cPKABC,11,17.03828,-4.143147,5,1.791759469228055
2155Oaz5YBYwpYNDldh7bi,Midnight Shadows Slowed,Stidlmusic,0xLrCvJATAv6Zw5ealVQlH,47,13.359856,-5.684651,37,3.6375861597263857
0xr3946LydxHyFxKRVBK3j,MORANGO DO AMOR,ryoka,1RQBeB371joZAYaFhNnAAD,2,5.327723,-0.9608595,4,1.6094379124341003
4PcHBRApHIou7SnrEhpMj8,damn thing (feat. Bunii),Bluchrist,4fBsWRu7bdb7G6Lq1IhxWI,39,6.5679216,3.8370664,4,1.6094379124341003
6Tw0KwP8qhxSRlg5Pn9NVc,ICanScreamAlliWantNobodyWillHearMe,Biv,3dszargYpFZjGo6vpjHNQS,24,8.324461,-1.7316862,3,1.3862943611198906
3nzc4SgSCinAI09fpGaHxT,Darlin' (feat. Sean Paul & Brodie),Luude,20cmhoGvN0eyzhmsHJH1Mg,26,8.85854,-3.2657337,6,1.9459101490553132
1GFQthxDi4Tqe3wJ5j0G5S,"Dhun (From ""Saiyaara"")",Mithoon,09UmIX92EUH9hAK4bxvHx6,12,14.151931,5.0220046,15,2.772588722239781
73t0jlbyewOLofTwn13kA1,Walk in the cold - Slowed,Dayerteq,1fmBphPpwm9K2udLEXPXsd,14,5.909756,-0.03179055,6,1.9459101490553132
3oC1e6vQoIxLuCQ2z83BQ8,Mala Vida,LonZack,6iUvTQv4PU2JAQmwOVat4Y,5,14.390898,-3.6671882,3,1.3862943611198906
0d2OevhRY98n6MJIAt9zLh,Ritmo Lilly Wood,DJ MTN,2pdregtTGt1CuXZkXzEd1r,7,10.212649,8.385279,3,1.3862943611198906
2eQFYGegTZaObk2kuBz83Z,Tú Con Él,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,5,14.421585,-3.6540208,26,3.295836866004329
0havv7ozSTF6wMHEDKdibs,Crush,Marino,3HedFe4b2Nqeg1CEzmt6ZI,24,8.48134,-1.811659,4,1.6094379124341003
7Kq4wddcx3jHdYeoehuOzi,Gostin de Carmed - Ao Vivo,Fiduma & Jeca,2h73KyGixa4A1xlhcxjpG1,6,10.871185,9.63124,4,1.6094379124341003
3yU7To6TrwKmMQ8ogzOF3M,Show Me Love,Pink Panda,4DBNGKCWVHaxuDNBAgTiJH,0,7.7966137,-3.6548638,8,2.1972245773362196
3v30vhrt2ujqzuUaOUf7vb,Memories,Wallerstedt,7qBBYMwk5wXAjSXWWhPCxK,27,2.838937,-5.4075007,3,1.3862943611198906
0qWFmXLCsisEfVJzVyShfk,YAD,Vanna Rainelle,5KiKWAR8D8UjkuD21Depbe,3,8.687195,-0.9304475,6,1.9459101490553132
047MWduEtSjDjYKMPuU3kN,Give It To Me,Global Deejays,5M0Y6NBi3Wfwo2H1gtPl1L,8,8.795104,-3.580589,4,1.6094379124341003
7Msp6y4kUqFjMNfnBxQty8,Coastline,RAZZ,42vNc7YKaB7aleV5gdBz4l,10,11.759029,-3.7141209,7,2.0794415416798357
3dWZtt0q1FTFCPhg4A6bNP,Scream,Charles B,1r2acF91AoYoHYrQYY9wCO,8,3.6874526,-3.722533,5,1.791759469228055
1PPnOTtaxRaY3LWao2HPRU,TU SANCHO,Fuerza Regida,0ys2OFYzWYB5hRDLCsBqxt,5,14.884026,-3.650506,4,1.6094379124341003
021czdqfTGFC95EJaDn8x8,Downfall,lednem,2WgRV07ejJmw1P9IrSpZH7,29,11.708486,-23.506628,4,1.6094379124341003
7vuEVFR6yiaFIDTXACqK28,ขอกอดแก้หนาว,เนม สุรพงศ์,73FewMuZx9m7cN1kdA7hcG,1,-3.0019383,6.4610367,4,1.6094379124341003
1GaDH1dJfouYubhkaS2gy5,Save Me,Marten Lou,7MmHXD2ESooP0XdgrVuKTK,13,10.09998,-4.2004147,6,1.9459101490553132
7Anygo62MNwOsASBpIzWYr,Let The Church Sing,Tauren Wells,3SKza3YPBri1k43LB1Tqy4,42,0.0721223,-3.2712286,7,2.0794415416798357
094IjHeVUviN4aBnSXYsuj,DIA DELÍCIA,Nakama,1kd6WqngBvP0Vthu1sGI0j,2,5.2035995,-0.95703,95,4.564348191467836
6vcBaA8ElHTAGzrS4G4Iki,FUNK DO DIE,prodbydxm,01YWFqWt6zsYOoq0MbIIJD,2,5.3427777,-0.7579939,3,1.3862943611198906
6DTbPwhb7yR8u32stfuGw0,Amor De Internet,Grupo Zenzio,0phhTEgdg0vxSb5G3dPVsC,11,14.751717,-3.8121,3,1.3862943611198906
7kvpN4LIkZdlbvtnMToGHc,TAS COMO LOCO - Remix,Alayón,7cGrhX4E77jnfIBW3xfy7D,62,10.556843,10.126827,6,1.9459101490553132
37fMik5VQlafK8R5vYJMnE,Gravewalker's Anthem,MOSSBACK,775jQ8mcGabkjuzjt8FShT,24,8.325449,-1.875471,4,1.6094379124341003
0hSuV2otL5a1tl8pByCiAt,Arrival,KREAM,0DdDnziut7wOo6cAYWVZC5,8,10.185929,-3.6823974,3,1.3862943611198906
3QJCAc4JcmaqiKgauO35nZ,Teach me How to Dougie x Only Time,Veyrix,5IHDFszbPgT7WonLsv62Me,24,8.597678,-1.2601523,3,1.3862943611198906
1i8fa8yflEHfQgUYv8kiol,Coba Coba,Imeymey,6C4BReC6XvS3a5od6mEHP5,16,-0.6354284,0.90724456,4,1.6094379124341003
7nSPCTPQhp1IZUgP1dpPY1,É Tanta - Ao Vivo,Ferrugem,5ZfBThYiIIhL7jHMG8gDB2,44,9.738653,9.959087,3,1.3862943611198906
3VJYY6eFLhRyxrCloEW9Ch,Passport,Murphy's Law (UK),1q85MRE0aEF6NfZQdlMrl1,8,8.734316,-4.576721,4,1.6094379124341003
24cQGI2xCIRDr9yoF3wxuB,Uler Engkol,Arsz,2tRJMOTiLofJH5XlLm6ciD,16,-0.780247,0.24405718,4,1.6094379124341003
4R6McrWJ5fpVuzsNwoukI9,SHE DON'T NEED TO KNOW,The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,4,9.344507,-1.7704587,3,1.3862943611198906
213q21omFjVGHe09HPtowq,MONTAGEM UNFOUND 2 - Slowed,DJ FallThox,2SE6mfDFx1U34XJsT48MUN,2,5.440958,-1.1011424,3,1.3862943611198906
5s4j3EtFF9P0f1KkqYzcT5,O Tbt Que Ele Quer,DJ HM ZL,1xmIVtkS9LEchsnnrKzhIR,7,10.068889,8.13972,4,1.6094379124341003
2JZgktwKMeaZDu0TybsMkq,Silent Night (Instrumental Piano),Jefferson Sini,6IjdRSZVanfXhZxpoKBeAY,74,6.015513,20.425177,7,2.0794415416798357
3t9j4yazkzoq3HzPE6nJ6v,Pique 01,Mc Demenor RLK,6gcfQogw3tBR85NKSZYU7L,7,9.956482,8.725594,3,1.3862943611198906
5ZX6HU7XUPyq6fkB2oOuzi,Acorrentado em Você / Sonhos Perdidos - Ao Vivo,Ícaro e Gilmar,6Wlvsn3IPHiZwAv02lB5eC,6,11.945754,9.656418,3,1.3862943611198906
69ONbZo3wrKeFCUH1Z0Hq0,FUNK DO BURIED,MXZI,7kk9ucvRJim0NMM89Lml2Y,2,5.445164,-0.96825325,4,1.6094379124341003
4RGWaNjG7K8CNWbGJi7h1p,PAGÃO,Alee,6rk6Izp6o42fUdE0jRqAP4,7,8.555147,9.249589,3,1.3862943611198906
4TnEIYOXZ9KBGHOIqG5Xs5,ESCADA DO PRÉDIO,PEDRO SAMPAIO,5wbf52LA6kcaboHSN6NEF1,7,10.2756195,8.577306,12,2.5649493574615367
1p0XiGe6ZqXfhRCj0q2mS9,Baila Baila Kölsch - Karnevalsmix,Rabaue,6eZPSpCuq5FOSJxiii6adN,0,2.7670052,-3.2762678,3,1.3862943611198906
6AomvyN3u6ENHKGdhemN26,La Metralleta,Viry Primera,4jSrICCNRT5B6sMEDt4mIw,19,17.693232,-2.9158363,7,2.0794415416798357
2ClmTcoBDs3UryIeuGPcOk,Enfiestados Andamos,El Gran Proyecto,4FSQ8hUxAneUzL9b4btM57,22,10.674209,10.343032,14,2.70805020110221
3BjL0WoqXRFX0TjBZYJUwX,Spaceship,Marsolo,19KqOfazpv8bU6RrVJpLcV,13,9.247139,-4.6979175,3,1.3862943611198906
6eov8fHbUH9pIkXbwTE5bp,Loving You,LNDRS,5uhqKUulfQmlOWpVV6cgPD,10,10.780209,-2.9505103,3,1.3862943611198906
7diUfPaiSZFquYJ1DDDR0h,TENTAR SER BREVE 🤷🏾‍♀️,KayBlack,2h5Ha0ZiMFmOQD3iYcSXsy,7,11.200559,9.547438,3,1.3862943611198906
6EurEK4TzA5tveRXvNjGlo,Virgen,Sangre Cumbiera,01LbKSyRULsGSMNafaCCkD,52,-10.442015,4.6436234,7,2.0794415416798357
0I0sMuT9YNinJGwK4PfJm0,FOREGROUND - Slowed,LONOWN,700c9Qz2z6HZKTumeliKAw,2,5.3918905,-0.8838588,5,1.791759469228055
2NmPqJklrBV6Qp9SvTG3gN,Deja Vu,Roc Boyz,09qHO1fFJ6iIeTuCjO7Bfa,20,18.85985,2.935059,3,1.3862943611198906
4HfmvXaKMjCiovgJMrS5wP,Care,w.ill,1lCkLrO2ZvHTkm1zGZkdCN,10,11.377469,-4.209535,3,1.3862943611198906
2Iuoz2Q3MK4zuvyRYceVnT,Apologize,Mark With a K,4OPaH4YIqua9DUnI7t0fOQ,0,6.845551,-4.652312,3,1.3862943611198906
6lJxxF1YuhBIIPKQ7Ss5Cn,Grave - Slowed Version,MitroWave,0eqQd7PZI5GTwozDfCgk5K,24,8.427125,-1.7518508,3,1.3862943611198906
0rXo1l9PiZPKB7Yhui8GnO,Broken Dreams,Willow,4YH3yvWJyMhJdmZTumulrb,10,11.467736,-3.08483,4,1.6094379124341003
1NXbNEAcPvY5G1xvfN57aA,Dracula,Tame Impala,5INjqkS1o8h1imAzPqGZBb,4,9.237373,-1.8373733,10,2.3978952727983707
6OZzhK1BhDFoojAVv2dlnm,world wide web,confetti,2enxQBIYJ9ItBgpgbsQ1Ad,9,6.073297,2.1279416,5,1.791759469228055
52J5G1z4DN0EWeAVsW7Uob,NOW IT'S GONE - ELY OAKS REMIX,IN PARALLEL,6xaiGRpXAB9JdoSy3gzw4H,48,8.492357,-6.1181626,17,2.8903717578961645
7nEnw0gOHO6Czw1w8gG2j8,CRIMELIFE,Tombochio,76yamFWr2gZGn03EaAbX2r,11,15.900768,-3.862007,4,1.6094379124341003
4vggGDQZlneRE21xSVV1vq,I Adore You,MetaBoy,0vyHUIFawbTNM2a7W7JqZe,0,8.195411,-3.6450334,3,1.3862943611198906
3t2Siyf5qT63sHeCWWPvgQ,like me,whatsaheart,1Ry6DudE0QFcXoUdXsCQfV,15,7.0677533,2.6144423,3,1.3862943611198906
2FgNhMMwYXRnsctqIcouMP,Un Polvito +,Maluma,1r4hJ1h58CWwUQe3MxPuau,5,14.515254,-3.6779668,8,2.1972245773362196
1JKCff2FuT5yw6bTbCuAgF,dof 4,User-177606669,41pq9H8tWm2Rf4bQZobhNh,9,6.5852942,2.2042396,3,1.3862943611198906
2oZoPBQJvRGl8czPNK4Z0Y,Ganesh,AKURI,6lFZp28HnlTmEz2lDCtP9V,8,8.813763,-4.935187,3,1.3862943611198906
4wD8u5kcDQ9ujWyqFB8nlp,Sub Woofer V1,fakemink archive,6RncDEDmVQcVwgNGgKaFCO,9,7.581667,1.1142464,7,2.0794415416798357
3vqRYeWGfQli1HlRKgsrSA,BLOW IT UP,Vieze Asbak,66FZq0wsY6770bc4O9Dlig,0,7.638185,-4.611525,4,1.6094379124341003
2XQyfArvd2FnqauMKs8KlD,Wild,Albert Brite,5hbrMePkwKcU6Nvh2UkLd3,36,3.400942,-1.8590066,6,1.9459101490553132
2h7C1TrUOKCqI5DTM3XW3m,See Me Coming,Nico Moreno,6fjhNhp9IoeiZpEXq9AT2S,0,7.8004093,-4.5213594,6,1.9459101490553132
5KPZxI1oSiLY92nbWa8j1a,DANCEMAXX,UMBRELLA,0mBqwR7qraEVO2RbIU4ji2,14,5.642705,0.18928376,4,1.6094379124341003
3vt2ZfEk8oGXahboqCT4tL,jeito indecente,DJ DUCK,6IARCys83hSamwkFJYAdj4,7,9.677959,8.308266,3,1.3862943611198906
1NkhNXHEv33NZgMF4W4SeB,Cloudy Eyes (Dance Tonight),Reznik,702smBYudOzBmjHChanIuZ,13,10.139913,-4.1969466,13,2.6390573296152584
2CFpkbOfYe23ZoMfufNKVB,123456,Budi Doremi,6Ifk2cbxyVzT41jLexYCas,16,0.09466125,0.9165513,5,1.791759469228055
4W8mIGnU6RFfOg6EVjMiTo,Pepisahan,Vadesta,7vAiI188SHEmVcvPgqnzYO,31,0.016476324,1.8883128,3,1.3862943611198906
6HROwnMBT3Nre6SacpOv5g,MONTAGEM CANDELA,sma$her,1Fl1fc7bZfRVUCffh9Uudx,2,5.1954412,-0.7362116,6,1.9459101490553132
65pAD5JQJAgqpcnSzHGbrP,CUPIDOxX,Juseph,5kgDdP7a4TsvkF08gpJGX0,5,14.4078665,-3.6504517,7,2.0794415416798357
09AjysGQs2BsWowsMwrHUr,Whenever,P.A.V,4pqyg42kTh4xrULdghsTGV,10,11.743877,-3.6725743,8,2.1972245773362196
7J6Yd0mfqdUXL344KjZ1ar,AURA WORLD,zaichkou888,7yzEddrxGDljtj9TmeCfte,24,8.307359,-1.8364444,4,1.6094379124341003
4SjfsqsR3TIR3SO7kcTlFX,Cash Flow (feat. Wizkid),Young Jonn,4JM1zsVj1pt38Q8mhv5teI,3,10.565991,-0.18245192,5,1.791759469228055
